CID,MW,XLogP3,HBDC,HDAC,RBC,ExactMass,MonoMass,TPSA,HAC,Charge,Complexity,IsotopeAtoms,DASC,UASC,DBSC,UBSC,CBU,chembl_id,ic50_value,log_ic50,target_chembl_id,target_name
146048119,477.5,0.6,2,6,7,477.18998559,477.18998559,130.0,35,0,840.0,0,3,0,0,0,1,CHEMBL4648717,2500.0,3.3979400086720375,CHEMBL3038498,Keap1/Nrf2
16806307,470.0,0.0,3,5,6,469.1226905,469.1226905,121.0,32,0,673.0,0,0,0,0,0,2,CHEMBL1406915,4930.0,3.69284691927723,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
57395251,1864.2,0.8,22,25,38,1862.91127299,1862.91127299,653.0,132,0,3670.0,0,13,0,0,0,1,CHEMBL1933129,46.0,1.662757831681574,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44176183,706.4,5.5,1,5,8,705.11343,705.11343,73.1,41,0,885.0,0,1,0,0,0,1,CHEMBL379487,5660.0,3.7528164311882715,CHEMBL5023,p53-binding protein Mdm-2
56591219,492.4,3.5,3,5,5,491.1266283,491.1266283,98.1,33,0,730.0,0,6,0,0,0,1,CHEMBL4111577,280.0,2.4471580313422194,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
16109065,766.4,8.3,2,10,15,765.2421542,765.2421542,170.0,52,0,1230.0,0,1,0,0,0,1,CHEMBL375628,170.0,2.230448921378274,CHEMBL4625,Apoptosis regulator Bcl-X
135387022,441.9,2.7,2,6,6,441.1680007,441.1680007,99.4,31,0,653.0,0,0,0,0,0,1,CHEMBL4583696,400.0,2.6020599913279625,CHEMBL4105786,B-cell lymphoma 6 protein
44187007,502.0,4.2,2,8,7,501.1680007,501.1680007,101.0,36,0,701.0,0,0,0,0,0,1,CHEMBL1915448,2.0,0.3010299956639812,CHEMBL2147,Serine/threonine-protein kinase PIM1
651911,438.5,4.3,1,7,7,438.0820328,438.0820328,139.0,30,0,617.0,0,0,0,0,0,1,CHEMBL1476478,4896.0,3.6898414091375047,CHEMBL4374,Photoreceptor-specific nuclear receptor
44390619,455.3,4.6,2,4,4,454.0487124,454.0487124,86.7,31,0,689.0,0,2,0,0,0,1,CHEMBL181138,14800.0,4.1702617153949575,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
124221536,477.4,2.5,2,4,9,476.1633482,476.1633482,69.6,32,0,626.0,0,4,0,0,0,1,CHEMBL3915542,490.0,2.690196080028514,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44224145,550.1,5.7,1,4,10,549.2870532,549.2870532,84.5,39,0,806.0,0,1,0,0,0,1,CHEMBL454411,42.0,1.6232492903979006,CHEMBL4860,Apoptosis regulator Bcl-2
58573776,476.4,4.3,2,4,7,475.1317137,475.1317137,77.8,32,0,693.0,0,3,1,0,0,1,CHEMBL4108086,1.0,0.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76333023,484.6,6.6,1,5,11,484.23620751,484.23620751,73.6,36,0,667.0,0,0,0,0,0,1,CHEMBL3134191,14190.0,4.151982395457474,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
67999297,554.5,5.3,1,5,10,553.1456497,553.1456497,100.0,36,0,870.0,0,3,1,0,0,1,CHEMBL4110659,0.4,-0.3979400086720376,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
54586468,608.3,5.6,1,6,5,607.98817,605.99022,80.5,36,0,843.0,0,0,2,0,0,1,CHEMBL1771605,510.0,2.7075701760979363,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44390682,582.2,4.5,2,5,4,580.94061,580.94061,99.6,32,0,736.0,0,2,0,0,0,1,CHEMBL368244,7400.0,3.8692317197309762,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
91799292,949.0,6.4,3,16,17,948.27980393,948.27980393,254.0,66,0,1820.0,0,3,0,1,0,1,CHEMBL4218019,8.0,0.9030899869919435,CHEMBL3429,Estrogen-related receptor alpha
155515282,467.7,2.9,3,6,10,467.20248228,467.20248228,153.0,31,0,592.0,0,0,0,0,0,1,CHEMBL4442054,50118.72,4.699999970860911,CHEMBL612545,Unchecked
90058311,576.0,3.2,0,8,6,575.1847936,575.1847936,108.0,41,0,1150.0,0,0,1,0,0,1,CHEMBL3930604,0.257,-0.5900668766687055,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
68000717,581.5,5.2,1,6,10,580.1565488,580.1565488,103.0,38,0,947.0,0,4,1,0,0,1,CHEMBL3944731,20.0,1.3010299956639813,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
58006972,599.6,6.6,0,4,6,598.193603,598.193603,81.5,40,0,1050.0,0,4,0,0,0,1,CHEMBL2398343,18.0,1.255272505103306,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
75784,1241.2,3.9,10,29,16,1240.0067751,1240.0067751,557.0,82,0,2870.0,0,0,0,0,0,1,CHEMBL4082979,2260.0,3.3541084391474008,CHEMBL4106122,CD40-CD40L
86703208,572.4,4.2,0,7,6,571.1189378,571.1189378,89.8,39,0,1040.0,0,0,1,0,0,1,CHEMBL3956352,0.122,-0.9136401693252518,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71716725,378.4,3.5,0,5,4,378.10381361,378.10381361,84.3,27,0,725.0,0,0,0,0,0,1,CHEMBL2312468,2200.0,3.342422680822206,CHEMBL4860,Apoptosis regulator Bcl-2
44176186,624.3,4.3,3,4,6,622.98756,622.98756,98.7,35,0,774.0,0,2,0,0,0,1,CHEMBL382422,2120.0,3.326335860928751,CHEMBL5023,p53-binding protein Mdm-2
156406010,312.4,2.1,1,7,3,312.03015759,312.03015759,100.0,19,0,446.0,0,1,0,0,0,1,CHEMBL5414724,84000.0,4.924279286061882,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
1083226,446.5,2.0,1,6,4,446.10487624,446.10487624,115.0,32,0,1100.0,0,0,0,0,0,1,CHEMBL1348271,3930.0,3.5943925503754266,CHEMBL2095174,SUMO-activating enzyme
11632684,398.4,1.8,3,6,6,398.10487624,398.10487624,132.0,28,0,596.0,0,0,0,0,0,1,CHEMBL373254,60.0,1.7781512503836436,CHEMBL1949,Cyclophilin A
86703237,542.4,4.6,0,7,6,541.1083731,541.1083731,82.4,37,0,814.0,0,0,1,0,0,1,CHEMBL3912023,1.887,0.27577190016493136,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
145962649,282.29,1.0,1,6,5,282.11033829,282.11033829,89.9,20,0,492.0,0,0,2,0,0,1,CHEMBL4129341,65000.0,4.812913356642856,CHEMBL4296108,HIF1A/p300/CREB-binding protein
53054237,372.4,3.2,1,6,6,372.1143783,372.1143783,89.8,26,0,544.0,0,0,0,0,0,1,CHEMBL2181737,13000.0,4.113943352306837,CHEMBL1293289,Bromodomain-containing protein 2
168270857,738.7,-0.3,6,12,21,738.2860708,738.2860708,248.0,53,0,1320.0,0,0,1,0,0,1,CHEMBL5169821,27.0,1.4313637641589874,CHEMBL4523679,Protein cereblon/Histone deacetylase 3
71606584,950.6,8.7,3,12,19,949.3422026,949.3422026,190.0,66,0,1610.0,0,1,0,0,0,1,CHEMBL2325762,16.0,1.2041199826559248,CHEMBL4625,Apoptosis regulator Bcl-X
44390731,625.6,5.3,2,4,4,623.89484,623.89484,86.7,32,0,727.0,0,2,0,0,0,1,CHEMBL181148,620.0,2.792391689498254,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53473573,443.5,5.4,1,4,7,443.11912932,443.11912932,80.9,32,0,675.0,0,0,0,0,0,1,CHEMBL1824800,16770.0,4.224533062606086,CHEMBL4625,Apoptosis regulator Bcl-X
16109152,700.9,6.7,2,10,13,700.25016074,700.25016074,174.0,49,0,1180.0,0,1,0,0,0,1,CHEMBL221708,700.0,2.845098040014257,CHEMBL4625,Apoptosis regulator Bcl-X
141755762,396.9,2.2,2,8,4,396.1577704,396.1577704,96.1,28,0,483.0,0,0,0,0,0,1,CHEMBL5088638,5710.0,3.756636108245848,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
153363389,403.9,3.4,1,7,2,402.9915196,402.9915196,115.0,25,0,675.0,0,1,0,0,0,1,CHEMBL5427105,1.0,0.0,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
60154117,434.4,5.5,0,3,7,433.121149,433.121149,46.6,29,0,564.0,0,3,0,0,0,1,CHEMBL2177198,940.0,2.9731278535996988,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
168290704,769.8,7.0,2,15,13,769.27325957,769.27325957,136.0,53,0,1230.0,0,2,0,0,0,1,CHEMBL5199492,1000.0,3.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
154997956,715.8,5.1,2,13,13,715.12943648,715.12943648,208.0,50,0,1430.0,0,0,0,0,0,1,CHEMBL5421804,9.2,0.9637878273455552,CHEMBL3038498,Keap1/Nrf2
9815648,205.3,2.1,0,4,7,205.05950645,205.05950645,80.7,12,0,176.0,0,0,1,0,0,1,CHEMBL573428,5700.0,3.7558748556724915,CHEMBL3879801,NON-PROTEIN TARGET
88989242,346.5,4.8,0,4,4,346.11735568,346.11735568,80.9,23,0,477.0,0,0,0,1,0,1,CHEMBL4093899,42000.0,4.623249290397901,CHEMBL4106127,c-Myc/c-Max
44176173,655.3,5.0,1,5,9,654.01852,654.01852,79.3,37,0,771.0,0,1,0,0,0,1,CHEMBL424876,2440.0,3.387389826338729,CHEMBL5023,p53-binding protein Mdm-2
16204197,510.6,4.4,4,7,7,510.18245785,510.18245785,136.0,36,0,840.0,0,0,0,0,0,1,CHEMBL219775,6600.0,3.8195439355418688,CHEMBL4860,Apoptosis regulator Bcl-2
122551835,992.6,6.7,5,11,19,991.4069108,991.4069108,220.0,70,0,1740.0,0,5,0,0,0,1,CHEMBL4227834,1214.0,3.0842186867392387,CHEMBL3301400,Von Hippel-Lindau disease tumor suppressor/Elongin B/Elongin C
58573542,569.5,5.3,2,5,8,568.189563,568.189563,90.7,39,0,864.0,0,4,0,0,0,1,CHEMBL4111092,3.0,0.47712125471966244,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
56591374,491.4,4.5,2,4,8,490.1426128,490.1426128,86.7,33,0,698.0,0,4,0,0,0,1,CHEMBL4113910,410.0,2.6127838567197355,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
85070,293.32,1.5,2,3,2,293.11642673,293.11642673,71.1,22,0,402.0,0,0,0,0,0,1,CHEMBL244683,4500.0,3.6532125137753435,CHEMBL612848,Leishmania infantum
156405835,324.4,2.2,1,7,3,324.03015759,324.03015759,100.0,20,0,486.0,0,1,0,0,0,1,CHEMBL5412636,1400.0,3.146128035678238,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
51351130,434.9,3.4,1,4,7,434.1397203,434.1397203,62.7,31,0,649.0,0,0,1,0,0,1,CHEMBL1688296,29000.0,4.4623979978989565,CHEMBL5023,p53-binding protein Mdm-2
58573872,463.4,5.0,1,4,7,462.1476981,462.1476981,70.5,31,0,644.0,0,3,0,0,0,1,CHEMBL4109214,920.0,2.963787827345555,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
9556774,340.3,3.2,2,6,4,340.10592162,340.10592162,89.4,25,0,548.0,0,0,0,1,0,1,CHEMBL1864716,59000.0,4.770852011642144,CHEMBL2093862,Runt-related transcription factor 1/Core-binding factor subunit beta
54765299,389.6,4.3,0,6,5,389.17078823,389.17078823,98.2,26,0,518.0,0,0,0,0,0,1,CHEMBL4285610,750.0,2.8750612633917,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
139559620,557.6,3.2,2,11,10,557.09265705,557.09265705,169.0,38,0,997.0,0,0,0,0,0,1,CHEMBL4648275,1100.0,3.041392685158225,CHEMBL3038498,Keap1/Nrf2
118439563,446.3,4.2,2,4,3,445.1123959,445.1123959,44.4,30,0,708.0,0,4,0,0,0,1,CHEMBL4794841,137.0,2.1367205671564067,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
162669082,1138.3,-1.3,13,13,20,1137.57196289,1137.57196289,417.0,82,0,2380.0,0,10,0,1,0,1,CHEMBL4790384,6800.0,3.832508912706236,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
67999299,636.5,6.2,1,7,9,635.1111559,635.1111559,100.0,42,0,1100.0,0,4,0,0,0,1,CHEMBL3929489,0.9,-0.045757490560675115,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
154584174,548.6,3.9,3,9,10,548.1253369,548.1253369,159.0,39,0,969.0,0,0,1,0,0,1,CHEMBL4800123,5230.0,3.718501688867274,CHEMBL3038498,Keap1/Nrf2
145948824,712.7,4.5,1,14,10,712.28078731,712.28078731,113.0,50,0,1140.0,0,2,0,0,0,1,CHEMBL4299637,6300.0,3.7993405494535817,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
136216331,526.0,5.3,1,8,6,525.205529,525.205529,97.5,37,0,859.0,0,1,0,0,0,1,CHEMBL3647051,1.0,0.0,CHEMBL5023,p53-binding protein Mdm-2
70686561,1081.8,8.6,7,15,27,1080.4480646,1080.4480646,246.0,75,0,1780.0,0,2,0,0,0,1,CHEMBL2063887,44.1,1.6444385894678386,CHEMBL4625,Apoptosis regulator Bcl-X
71549001,465.5,5.1,3,7,7,465.07046505,465.07046505,137.0,32,0,733.0,0,0,0,0,0,1,CHEMBL3265295,2310.0,3.3636119798921444,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1
91885637,612.7,2.4,2,10,12,612.13485621,612.13485621,196.0,42,0,1050.0,0,0,0,0,0,1,CHEMBL3632711,44.0,1.6434526764861874,CHEMBL2069156,Kelch-like ECH-associated protein 1
992586,468.3,4.1,3,7,6,466.94968,466.94968,137.0,27,0,618.0,0,0,0,0,0,1,CHEMBL1331211,130.0,2.113943352306837,CHEMBL3414417,Histone acetyltransferase RTT109
71717080,455.5,3.7,1,7,8,455.23078777,455.23078777,85.3,33,0,809.0,0,3,0,1,0,1,CHEMBL2337623,79960.0,4.902872785446079,CHEMBL614822,NIH3T3
59053755,958.6,8.4,3,14,17,957.2527361,957.2527361,237.0,65,0,1740.0,0,1,0,0,0,1,CHEMBL2326039,3.8,0.5797835966168101,CHEMBL4860,Apoptosis regulator Bcl-2
53321449,1971.7,2.3,26,25,63,1969.9830474,1969.9830474,747.0,140,0,4100.0,0,13,0,0,0,1,CHEMBL1689403,14.0,1.146128035678238,CHEMBL5023,p53-binding protein Mdm-2
2836651,324.21,4.0,1,9,2,324.04702458,324.04702458,96.8,23,0,445.0,0,0,0,0,0,1,CHEMBL2311960,460.0,2.662757831681574,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
67999146,545.5,2.8,1,5,8,544.189563,544.189563,70.1,37,0,837.0,0,6,0,0,0,1,CHEMBL3926559,9.0,0.9542425094393249,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
656199,304.4,3.9,1,3,2,304.16879665,304.16879665,33.1,23,0,404.0,0,0,1,0,0,1,CHEMBL1544951,48300.0,4.683947130751513,CHEMBL2093862,Runt-related transcription factor 1/Core-binding factor subunit beta
44249309,278.3,3.0,4,4,2,278.12665706,278.12665706,98.7,20,0,345.0,0,0,0,0,0,1,CHEMBL549755,136.0,2.1335389083702174,CHEMBL1949,Cyclophilin A
16109159,770.9,7.7,2,13,14,770.25319526,770.25319526,164.0,53,0,1260.0,0,1,0,0,0,1,CHEMBL221854,85.0,1.9294189257142926,CHEMBL4625,Apoptosis regulator Bcl-X
90453215,505.0,6.2,2,9,5,504.111078,504.111078,109.0,34,0,757.0,0,0,0,0,0,1,CHEMBL3780360,22.0,1.3424226808222062,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
67998729,649.0,6.9,1,5,10,647.106677,647.106677,100.0,42,0,1070.0,0,4,0,0,0,1,CHEMBL3892453,0.4,-0.3979400086720376,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
70683709,741.3,7.7,2,7,12,740.2547673,740.2547673,142.0,52,0,1340.0,0,0,0,0,0,1,CHEMBL2031032,26.0,1.414973347970818,CHEMBL4860,Apoptosis regulator Bcl-2
76311305,456.5,5.6,1,5,10,456.20490738,456.20490738,73.6,34,0,626.0,0,0,0,0,0,1,CHEMBL3134188,10650.0,4.027349607774757,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90015510,568.4,4.1,0,6,6,567.1440097,567.1440097,89.8,39,0,1030.0,0,0,1,0,0,1,CHEMBL3955785,0.208,-0.6819366650372385,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
68000828,654.6,3.5,3,7,13,653.2093126,653.2093126,136.0,43,0,1060.0,0,5,0,0,0,1,CHEMBL3973418,64.0,1.806179973983887,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44582698,452.0,4.8,3,7,8,451.155722,451.155722,143.0,30,0,563.0,0,0,0,0,0,1,CHEMBL518980,740.0,2.8692317197309762,CHEMBL1949,Cyclophilin A
90453243,558.6,4.7,2,11,9,558.20247985,558.20247985,127.0,39,0,853.0,0,1,0,0,0,1,CHEMBL3780422,40.0,1.6020599913279623,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
172468926,535.6,1.4,2,12,11,535.0719216,535.0719216,188.0,36,0,962.0,0,0,0,0,0,1,CHEMBL5438828,890.0,2.949390006644913,CHEMBL3038498,Keap1/Nrf2
118540864,596.8,7.0,1,6,15,596.29334571,596.29334571,118.0,43,0,933.0,0,0,0,0,0,1,CHEMBL4096087,6600.0,3.8195439355418688,CHEMBL4106128,IL15-IL15 receptor
58573277,595.5,5.5,2,9,9,594.096983,594.096983,112.0,38,0,956.0,0,4,0,0,0,1,CHEMBL3947049,7.0,0.8450980400142568,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
168272701,640.7,4.1,2,12,13,640.11853744,640.11853744,185.0,44,0,1160.0,0,0,0,0,0,1,CHEMBL5178614,3470.0,3.5403294747908736,CHEMBL3038498,Keap1/Nrf2
849428,194.21,1.4,2,5,1,194.01499861,194.01499861,94.5,13,0,182.0,0,0,0,0,0,1,CHEMBL1468099,19900.0,4.298853076409706,CHEMBL2093862,Runt-related transcription factor 1/Core-binding factor subunit beta
51355193,998.6,9.6,2,16,16,997.3067436,997.3067436,179.0,67,0,1840.0,0,1,0,0,0,1,CHEMBL1689146,29.0,1.462397997898956,CHEMBL4625,Apoptosis regulator Bcl-X
70681581,825.4,9.2,2,7,12,824.2435339,824.2435339,139.0,59,0,1500.0,0,0,0,0,0,1,CHEMBL2030852,20.0,1.3010299956639813,CHEMBL4860,Apoptosis regulator Bcl-2
471002,516.7,2.2,3,7,6,516.30870374,516.30870374,129.0,37,0,1070.0,0,9,0,0,0,1,CHEMBL602899,7250.0,3.8603380065709936,CHEMBL614909,SGC-7901
71460671,858.5,5.9,2,10,13,857.3159878,857.3159878,144.0,59,0,1570.0,0,0,0,0,0,1,CHEMBL2170843,1920.0,3.2833012287035497,CHEMBL612545,Unchecked
137656597,644.6,0.0,8,11,8,644.2893801,644.2893801,247.0,45,0,966.0,0,4,0,0,0,2,CHEMBL4103111,1190.0,3.0755469613925306,CHEMBL612545,Unchecked
71605747,991.7,9.6,4,12,17,990.3687517,990.3687517,202.0,69,0,1760.0,0,1,0,0,0,1,CHEMBL2326041,7.5,0.8750612633917001,CHEMBL4860,Apoptosis regulator Bcl-2
24781740,425.5,3.0,1,9,10,425.12208366,425.12208366,106.0,29,0,534.0,0,0,1,0,0,1,CHEMBL4741681,1700.0,3.230448921378274,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
76321304,590.0,0.0,1,9,5,589.206752,589.206752,78.9,41,0,875.0,0,0,1,0,0,2,CHEMBL3112788,1500.0,3.1760912590556813,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
54726846,419.5,4.0,3,6,5,419.23078777,419.23078777,115.0,30,0,800.0,0,6,0,1,0,1,CHEMBL1097925,200.0,2.3010299956639813,CHEMBL1075137,Proteasome assembly chaperone 3
155537869,172.25,1.6,1,3,5,172.06703418,172.06703418,73.6,11,0,164.0,0,0,0,0,0,1,CHEMBL4475734,79432.82,4.899999981014695,CHEMBL612545,Unchecked
155519027,446.5,6.1,2,8,6,446.17520247,446.17520247,78.1,31,0,592.0,0,2,0,0,0,1,CHEMBL4530202,241.95,2.383725626444643,CHEMBL6136,Lysine-specific histone demethylase 1
73349011,444.5,5.4,2,8,4,444.12561169,444.12561169,125.0,32,0,732.0,0,0,0,1,0,1,CHEMBL2398256,100.0,2.0,CHEMBL4625,Apoptosis regulator Bcl-X
70495544,895.5,7.8,3,13,16,894.2636179,894.2636179,198.0,62,0,1530.0,0,1,0,0,0,1,CHEMBL2325760,3.8,0.5797835966168101,CHEMBL4860,Apoptosis regulator Bcl-2
141755797,443.9,1.9,2,10,6,443.1584987,443.1584987,127.0,31,0,609.0,0,0,0,0,0,1,CHEMBL5090871,860.0,2.934498451243568,CHEMBL3883320,Histone-lysine N-methyltransferase 2A/WDR5
1339742,397.5,5.0,0,4,5,397.12488341,397.12488341,73.1,29,0,580.0,0,0,0,0,0,1,CHEMBL1584932,3820.0,3.582063362911709,CHEMBL4374,Photoreceptor-specific nuclear receptor
155511349,394.6,2.3,1,6,9,394.14185634,394.14185634,135.0,24,0,444.0,0,0,1,0,0,1,CHEMBL4435486,50118.72,4.699999970860911,CHEMBL612545,Unchecked
57397435,402.8,4.6,2,6,4,402.0995868,402.0995868,88.6,29,0,555.0,0,0,0,0,0,1,CHEMBL1915633,1.0,0.0,CHEMBL4523,Serine/threonine-protein kinase PIM2
146710740,364.8,3.2,1,6,2,363.9806206,363.9806206,91.0,22,0,527.0,0,2,0,0,0,1,CHEMBL5440288,6.0,0.7781512503836436,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
90016580,539.4,3.7,2,6,6,538.128694,538.128694,101.0,37,0,953.0,0,0,1,0,0,1,CHEMBL3971557,0.166,-0.7798919119599449,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
68000764,545.4,3.6,2,7,9,544.1507327,544.1507327,69.6,36,0,763.0,0,4,0,0,0,1,CHEMBL3919031,40.0,1.6020599913279623,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
156406118,380.4,3.2,1,10,5,380.01754205,380.01754205,100.0,23,0,531.0,0,1,0,0,0,1,CHEMBL5439050,10000.0,4.0,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
118712496,497.4,5.1,1,4,6,496.1320481,496.1320481,70.5,34,0,729.0,0,4,0,0,0,1,CHEMBL3329609,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71575558,325.1,4.4,1,6,2,323.9816955,323.9816955,96.8,21,0,397.0,0,0,0,0,0,1,CHEMBL2311932,120.0,2.0791812460476247,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
3846558,162.19,0.7,1,1,0,162.079312947,162.079312947,32.3,12,0,193.0,0,0,0,0,0,1,CHEMBL1230189,29400.0,4.468347330412158,CHEMBL5747,CREB-binding protein
162676354,1442.6,-5.7,20,18,40,1441.76909954,1441.76909954,624.0,103,0,3030.0,0,12,0,0,0,1,CHEMBL4797084,84.0,1.9242792860618816,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
7593595,374.19,3.1,1,5,4,373.0062,373.0062,77.3,23,0,404.0,0,0,0,0,0,1,CHEMBL1523808,3383.0,3.5293019977879805,CHEMBL4374,Photoreceptor-specific nuclear receptor
90453223,544.6,4.1,3,11,8,544.18682979,544.18682979,138.0,38,0,838.0,0,1,0,0,0,1,CHEMBL3780221,42.0,1.6232492903979006,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
66561716,746.7,7.4,2,8,11,745.1892459,745.1892459,141.0,51,0,1280.0,0,1,0,0,0,1,CHEMBL2031009,8.78,0.9434945159061026,CHEMBL4860,Apoptosis regulator Bcl-2
117656741,486.4,5.8,1,3,7,485.1524492,485.1524492,57.6,33,0,734.0,0,2,1,0,0,1,CHEMBL4114522,390.0,2.591064607026499,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
51350786,559.8,5.1,1,3,7,559.04112,559.04112,49.8,32,0,672.0,0,0,1,0,0,1,CHEMBL1688281,1500.0,3.1760912590556813,CHEMBL5023,p53-binding protein Mdm-2
13387,99.13,-0.5,0,1,0,99.068413911,99.068413911,20.3,7,0,90.1,0,0,0,0,0,1,CHEMBL12543,2660000.0,6.424881636631067,CHEMBL1163125,Bromodomain-containing protein 4
16090418,454.9,5.5,0,3,7,454.1448057,454.1448057,42.4,33,0,646.0,0,0,1,0,0,1,CHEMBL361115,26200.0,4.418301291319746,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71546685,328.7,2.0,0,6,2,328.0426262,328.0426262,49.9,22,0,522.0,0,0,0,0,0,1,CHEMBL2316734,13160.0,4.1192558892779365,CHEMBL2034807,DNA repair protein RAD51 homolog 1
46837056,430.5,4.3,2,7,4,430.10996162,430.10996162,124.0,31,0,679.0,0,0,0,0,0,1,CHEMBL3287292,270.0,2.4313637641589874,CHEMBL4625,Apoptosis regulator Bcl-X
145948887,714.7,5.8,1,14,10,714.23106041,714.23106041,124.0,49,0,1110.0,0,2,0,0,0,1,CHEMBL4299661,170.0,2.230448921378274,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
118439641,486.4,1.9,2,5,5,485.1272971,485.1272971,72.9,33,0,810.0,0,4,0,0,0,1,CHEMBL4739921,80.0,1.9030899869919435,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76310365,781.1,0.0,2,14,8,780.2261649,780.2261649,121.0,54,0,1280.0,0,0,1,0,0,2,CHEMBL3112813,630.0,2.7993405494535817,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
156811862,897.0,2.7,3,14,18,896.40685463,896.40685463,210.0,65,0,1700.0,0,1,1,0,0,1,CHEMBL5178566,0.244,-0.6126101736612706,CHEMBL4630734,Protein cereblon/DNA damage-binding protein 1
54684465,354.3,3.9,2,7,0,354.06498332,354.06498332,90.5,24,0,568.0,0,0,0,0,0,1,CHEMBL1613080,9530.0,3.979092900638326,CHEMBL4426,Phospholipase A2 group 1B
2370424,224.3,2.5,1,4,2,224.00780523,224.00780523,98.5,14,0,225.0,0,0,0,0,0,1,CHEMBL1457096,27323.0,4.436528382122099,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
156011223,566.6,-2.1,5,13,11,566.26013083,566.26013083,202.0,41,0,900.0,0,5,0,0,0,1,CHEMBL4636460,119.0,2.0755469613925306,CHEMBL4106124,MLL1-ASH2L/RbBP5/WDR5/DPY30
67998755,458.4,5.1,1,4,5,457.1436158,457.1436158,74.8,31,0,629.0,0,3,0,0,0,1,CHEMBL4107290,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
136216282,562.0,6.1,1,10,5,561.1866853,561.1866853,97.5,39,0,934.0,0,1,0,0,0,1,CHEMBL5084302,0.76,-0.11918640771920865,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
56591283,532.5,5.5,1,5,9,531.1579285,531.1579285,83.9,36,0,817.0,0,4,0,0,0,1,CHEMBL4114226,6.0,0.7781512503836436,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
